question,body,A,B,C,D,E
QUESTÃO 77,"Descrição da figura 1: Apresenta a formação da brisa marinha da seguinte forma: a brisa, sob alta pressão, é impulsionada do mar, ambiente morno, para a terra, ambiente quente, onde, sob baixa pressão, a brisa é impulsionada para cima. Descrição da figura 2: Apresenta a formação do terral da seguinte forma: a brisa, sob alta pressão, é impulsionada da terra, ambiente frio, para o mar, ambiente morno, onde, sob baixa pressão, a brisa é impulsionada para cima. Nas imagens constam informações sobre a formação de brisas em áreas litorâneas. Esse processo é resultado de",uniformidade do gradiente de pressão atmosférica.,aquecimento diferencial da superfície.,quedas acentuadas de médias térmicas.,mudanças na umidade relativa do ar.,variações altimétricas acentuadas.
QUESTÃO 78,"Durante o Estado Novo, os encarregados da propaganda procuraram aperfeiçoar-se na arte da empolgação e envolvimento das “multidões” através das mensagens políticas. Nesse tipo de discurso, o signiﬁcado das palavras importa pouco, pois, como declarou Goebbels, “não falamos para dizer alguma coisa, mas para obter determinado efeito”. O controle sobre os meios de comunicação foi uma marca do Estado Novo, sendo fundamental à propaganda política, na medida em que visava",conquistar o apoio popular na legitimação do novo governo.,ampliar o envolvimento das multidões nas decisões políticas.,aumentar a oferta de informações públicas para a sociedade civil.,estender a participação democrática dos meios de comunicação no Brasil.,alargar o entendimento da população sobre as intenções do novo governo.
QUESTÃO 79,"TEXTO I Sólon é o primeiro nome grego que nos vem à mente quando terra e dívida são mencionadas juntas. Logo depois de 600 anos antes de Cristo , ele foi designado “legislador” em Atenas, com poderes sem precedentes, porque a exigência de redistribuição de terras e o cancelamento das dívidas não podiam continuar bloqueados pela oligarquia dos proprietários de terra por meio da força ou de pequenas concessões. TEXTO II A “Lei das Doze Tábuas” se tornou um dos textos fundamentais do direito romano, uma das principais heranças romanas que chegaram até nós. A publicação dessas leis, por volta de 450 anos antes de Cristo , foi importante, pois o conhecimento das “regras do jogo” da vida em sociedade é um instrumento favorável ao homem comum e potencialmente limitador da hegemonia e arbítrio dos poderosos. O ponto de convergência entre as realidades sociopolíticas indicadas nos textos consiste na ideia de que a",discussão de preceitos formais estabeleceu a democracia.,invenção de códigos jurídicos desarticulou as aristocracias.,formulação de regulamentos oﬁciais instituiu as sociedades.,deﬁnição de princípios morais encerrou os conflitos de interesses.,criação de normas coletivas diminuiu as desigualdades de tratamento.
QUESTÃO 80,"Com a Lei de Terras de 1850, o acesso à terra só passou a ser possível por meio da compra com pagamento em dinheiro. Isso limitava, ou mesmo praticamente impedia, o acesso à terra para os trabalhadores escravos que conquistavam a liberdade. O fato legal evidenciado no texto acentuou o processo de",reforma agrária.,expansão mercantil.,concentração fundiária.,desruralização da elite.,mecanização da produ ção.
QUESTÃO 81,"Estão aí, como se sabe, dois candidatos à presidência, os senhores Eduardo Gomes e Eurico Dutra, e um terceiro, o senhor Getúlio Vargas, que deve ser candidato de algum grupo político oculto, mas é também o candidato popular. Porque há dois “queremos”: o “queremos” dos que querem ver se continuam nas posições e o “queremos” popular... Afinal, o que é que o senhor Getúlio Vargas é?  É fascista? É comunista? É ateu? É cristão? Quer sair? Quer ficar? O povo, entretanto, parece que gosta dele por isso mesmo, porque ele é “à moda da casa”. O movimento político mencionado no texto de 1945 caracterizou-se por",reclamar a participação das agremiações partidárias.,apoiar a permanência da ditadura estadonovista.,demandar a conﬁrmação dos direitos trabalhistas.,reivindicar a transição constitucional sob influência do governante.,resgatar a representatividade dos sindicatos sob controle social.
QUESTÃO 82,"Na Gazeta de Notícias , em 1892, Machado de Assis escreve: O instituto popular, de acordo com o exame da razão, fez da ﬁgura do alferes Xavier o principal dos inconﬁdentes, e colocou os seus parceiros a meia ração de glória. Merecem, decerto, a nossa estima aqueles outros; eram patriotas. Mas o que se ofereceu a carregar com os pecadores de Israel, o que chorou de alegria quando viu comutada a pena de morte dos seus companheiros, pena que só ia ser executada nele, o enforcado, o esquartejado, o decapitado, esse tem de receber o prêmio na proporção do martírio, e ganhar por todos, visto que pagou por todos. No processo de transição para a República, a narrativa machadiana sobre a Inconﬁdência Mineira associa",redenção cristã e cultura cívica.,veneração aos santos e radicalismo militar.,apologia aos protestantes e culto ufanista.,tradição messiânica e tendência regionalista.,representação eclesiástica e dogmati smo ideológico.
QUESTÃO 83,"No período anterior ao golpe militar de 1964, os documentos episcopais indicavam para os bispos que o desenvolvimento econômico, e claramente o desenvolvimento capitalista, orientando-se no sentido da justa distribuição da riqueza, resolveria o problema da miséria rural e, consequentemente, suprimiria a possibilidade do proselitismo e da expansão comunista entre os camponeses. Foi nesse sentido que o golpe de Estado, de 31 de março de 1964, foi acolhido pela Igreja. Em que pesem as divergências no interior do clero após a instalação da ditadura civil-militar, o posicionamento mencionado no texto fundamentou-se no entendimento da hierarquia católica de que o(a)",luta de classes é estimulada pelo livre mercado.,poder oligárquico é limitado pela ação do Exército.,doutrina cristã é beneﬁciada pelo atraso do interior.,espaço político é dominado pelo interesse empresarial.,manipulação ideológica é favorecida pela privação material.
QUESTÃO 84,"O conceito de democracia, no pensamento de Habermas, é construído a partir de uma dimensão procedimental, calcada no discurso e na deliberação. A legitimidade democrática exige que o processo de tomada de decisões políticas ocorra a partir de uma ampla discussão pública, para somente então decidir. Assim, o caráter deliberativo corresponde a um processo coletivo de ponderação e análise, permeado pelo discurso, que antecede a decisão. O conceito de democracia proposto por Jürgen Habermas pode favorecer processos de inclusão social. De acordo com o texto, é uma condição para que isso aconteça o(a)",participação direta periódica do cidadão.,debate livre e racional entre cidadãos e Estado.,interlocução entre os poderes governamentais.,eleição de lideranças políticas com mandatos temporários.,controle do poder político por cidadãos mais esclarecidos.
QUESTÃO 85,"Na obra Fundamentação da metafísica dos costumes , Immanuel Kant escreve: Uma pessoa vê-se forçada pela necessidade a pedir dinheiro emprestado. Sabe muito bem que não poderá pagar, mas vê também que não lhe emprestarão nada se não prometer ﬁrmemente pagar em prazo determinado. Sente a tentação de fazer a promessa; mas tem ainda consciência bastante para perguntar a si mesma: não é proibido e contrário ao dever livrar-se de apuros desta maneira? Admitindo que se decida a fazê-lo, a sua máxima de ação seria: quando julgo estar em apuros de dinheiro, vou pedi-lo emprestado e prometo pagá-lo, embora saiba que tal nunca sucederá. De acordo com a moral kantiana, a “falsa promessa de pagamento” representada no texto",assegura que a ação seja aceita por todos a partir da livre discussão participativa.,garante que os efeitos das ações não destruam a possibilidade da vida futura na terra.,opõe-se ao princípio de que toda ação do homem possa valer como norma universal.,materializa-se no entendimento de que os ﬁns da ação humana podem justiﬁcar os meios.,permite que a ação individual produza a mais ampla felicidade para as pessoas envolvidas.
QUESTÃO 86,"O terremoto de 8,8 na escala Richter que atingiu a costa oeste do Chile, em fevereiro, provocou mudanças signiﬁcativas no mapa da região. Segundo uma análise preliminar, toda a cidade de Concepción se deslocou pelo menos três metros para o oeste. Buenos Aires moveu-se cerca de 2,5 centímetros para oeste, enquanto Santiago, mais próxima do local do evento, deslocou-se quase 30 centímetros para o oeste-sudoeste. As cidades de Valparaíso, no Chile, e Mendoza, na Argentina, também tiveram suas posições alteradas signiﬁcativamente (13,4 centímetros e 8,8 centímetros, respectivamente). No texto, destaca-se um tipo de evento geológico frequente em determinadas partes da superfície terrestre. Esses eventos estão concentrados em","áreas vulcânicas, onde o material magmático se eleva, formando cordilheiras.","faixas costeiras, onde o assoalho oceânico recebe sedimentos, provocando tsunamis.","estreitas faixas de intensidade sísmica, no contato das placas tectônicas, próximas a dobramentos modernos.","escudos cristalinos, onde as rochas são submetidas aos processos de intemperismo, com alterações bruscas de temperatura.","áreas de bacias sedimentares antigas, localizadas no centro das placas tectônicas, em regiões conhecidas como pontos quentes."
QUESTÃO 87,"Descrição do mapa: O mapa indica a distribuição das temperaturas mínimas no Brasil, para o dia 28 de agosto de 2014, apresentando os seguintes dados: • na Região Norte, a temperatura mínima varia entre 18 e 24 graus Celsius; • na Região Nordeste, a temperatura mínima varia entre 18 e 24 graus Celsius; • na Região Centro-Oeste, a temperatura mínima varia entre 11 e 17 graus Celsius; • na Região Sudeste, a temperatura mínima varia entre 11 e 20 graus Celsius; e • na Região Sul, a temperatura mínima varia entre 4 e 9 graus Celsius. Descrição do quadro: O quadro indica a umidade relativa do ar (intervalo médio), por região do país, para o dia 28 de agosto de 2014, apresentando os seguintes dados: • Região Norte, com 60 a 70 por cento de umidade relativa; • Região Nordeste, com 90 a 100 por cento de umidade relativa; • Região Centro-Oeste, com 55 a 65 por cento de umidade relativa; • Região Sudeste, com 65 a 75 por cento de umidade relativa; • Região Sul, com 90 a 100 por cento de umidade relativa. No dia em que foram colhidos os dados meteorológicos apresentados, qual fator climático foi determinante para explicar os índices de umidade relativa do ar nas regiões Nordeste e Sul?","Altitude, que forma barreiras naturais.","Vegetação, que afeta a incidência solar.","Massas de ar, que provocam precipitações.","Correntes marítimas, que atuam na troca de calor.","Continentalidade, que influencia na amplitude da temperatura."
QUESTÃO 88,"Se, pois, para as coisas que fazemos existe um ﬁm que desejamos por ele mesmo e tudo o mais é desejado no interesse desse ﬁm; evidentemente tal ﬁm será o bem, ou antes, o sumo bem. Mas não terá o conhecimento, porventura, grande influência sobre essa vida? Se assim é, esforcemo-nos por determinar, ainda que em linhas gerais apenas, o que seja ele e de qual das ciências ou faculdades constitui o objeto. Ninguém duvidará de que o seu estudo pertença à arte mais prestigiosa e que mais verdadeiramente se pode chamar a arte mestra. Ora, a política mostra ser dessa natureza, pois é ela que determina quais as ciências que devem ser estudadas num Estado, quais são as que cada cidadão deve aprender, e até que ponto; e vemos que até as faculdades tidas em maior apreço, como a estratégia, a economia e a retórica, estão sujeitas a ela. Ora, como a política utiliza as demais ciências e, por outro lado, legisla sobre o que devemos e o que não devemos fazer, a ﬁnalidade dessa ciência deve abranger as das outras, de modo que essa ﬁnalidade será o bem humano. Na obra Ética a Nicômaco , de Aristóteles, a relação entre o sumo bem e a organização da pólis pressupõe que",o bem dos indivíduos consiste em cada um perseguir seus interesses.,o sumo bem é dado pela fé de que os deuses são os portadores da verdade.,a política é a ciência que precede todas as demais na organização da cidade.,a educação visa formar a consciência de cada pessoa para agir corretamente.,a democracia protege as atividades políticas necessárias para o bem comum.
QUESTÃO 89,"O comércio soube extrair um bom proveito da interatividade própria do meio tecnológico. A possibilidade de se obter um alto desenho do perﬁl de interesses do usuário, que deverá levar às últimas consequências o princípio da oferta como isca para o desejo consumista, foi o principal deles. Do ponto de vista comercial, o avanço das novas tecnologias, indicado no texto, está associado à",atuação dos consumidores como ﬁscalizadores da produção.,exigência de consumidores conscientes de seus direitos.,relação direta entre fabricantes e consumidores.,individualização das mensagens publicitárias.,manutenção das preferências de consu mo.
QUESTÃO 90,"Descrição da figura 1: O recorte fotográfico, da década de 1930, apresenta Maria Bonita posando junto a um bando de cangaceiros armados, trajando um vestido estampado, de mangas longas, na altura dos joelhos, usando meias protetoras, sandálias de tiras de couro cru, chapéu com abas largas, lenço e outros adornos, equipada com objetos de sobrevivência usados no sertão, numa pose firme e austera. Descrição da figura 2: A fotografia apresenta um traje de uma coleção de Zuzu Angel. Uma modelo veste macacão estampado, de mangas longas, um pouco abaixo dos joelhos, calça botas compridas de salto, usa chapéu adornado, de abas largas arqueadas, além de uma cinta estreita, dando três voltas na cintura e cruzada na região do tórax, que remete à ideia de uma cartucheira. A modelo adota uma pose imponente, com a mão esquerda apoiada no quadril e a mão direita na perna, que está levemente elevada, apoiada na ponta do pé. Elaborada em 1969, a releitura contida na Figura 2 revela aspectos de uma trajetória e obra dedicadas à",valorização de uma representação tradicional da mulher.,descaracterização de referências do folclore nordestino.,fusão de elementos brasileiros à moda da Europa.,massiﬁcação do consumo de uma arte local.,criação de uma estética de resistência.
