question,body,A,B,C,D,E
QUESTÃO 167,"Um posto de saúde registrou a quantidade de vacinas aplicadas contra febre amarela nos últimos cinco meses: Quantidade de Vacinas Aplicadas Contra a Febre Amarela • Primeiro mês: 21; • Segundo mês: 22; • Terceiro mês: 25; • Quarto mês: 31; • Quinto mês: 21. No início do primeiro mês, esse posto de saúde tinha 228 vacinas contra febre amarela em estoque. A política de reposição do estoque prevê a aquisição de novas vacinas, no início do sexto mês, de tal forma que a quantidade inicial em estoque para os próximos meses seja igual a 12 vezes a média das quantidades mensais dessas vacinas aplicadas nos últimos cinco meses. Para atender essas condições, a quantidade de vacinas contra febre amarela que o posto de saúde deve adquirir no início do s exto mês é",156.,180.,192.,264.,288.
QUESTÃO 168,"Uma liga metálica sai do forno a uma temperatura de 3 000 graus Celsius e diminui 1 por cento de sua temperatura a cada 30 minutos. Use 0,477 como aproximação para logaritmo de 3 na base 10 e 1,041 como aproximação para logaritmo de 11 na base 10 . O tempo decorrido, em hora, até que a liga atinja 30 graus Celsius é mais próximo de",22.,50.,100.,200.,400.
QUESTÃO 169,"Um petroleiro possui reservatório em formato de um paralelepípedo retangular com as dimensões dadas por 60 metros por 10 metros de base e 10 metros de altura. Com o objetivo de minimizar o impacto ambiental de um eventual vazamento, esse reservatório é subdividido em três compartimentos,",",",e,", de mesmo volume, por duas placas de aço retangulares com dimensões de 7 metros de altura e 10 metros de base, de modo que os compartimentos são interligados na sua parte superior , conforme a ﬁgura. Assim, caso haja rompimento no casco do reservatório, apenas uma parte de sua carga vazará. Descrição da figura: Figura de um paralelepípedo retangular com altura igual a 10 metros. O lado maior do retângulo, que forma a sua base, mede 60 metros e o lado menor, 10 metros. Esse paralelepípedo foi dividido por duas placas de aço retangulares com base igual a 10 metros e altura igual a 7 metros, formando 3 compartimentos de mesmo volume: A, B e C. Suponha que ocorra um desastre quando o petroleiro se encontra com sua carga máxima: ele sofre um acidente que ocasiona um furo no fundo do compartimento C . Para ﬁns de cálculo, considere desprezíveis as espessuras das placas divisórias. Após o ﬁm do vazamento, o volume de petróleo derramado terá sido de A 1,4 vezes 10 elevado a 3 metros cúbicos. B 1,8 vezes 10 elevado a 3 metros cúbicos. C 2,0 vezes 10 elevado a 3 metros cúbicos.","3,2 vezes 10 elevado a 3 metros cúbicos.","6,0 vezes 10 elevado a 3 metros cúbicos. MT - 2º dia | Caderno 6 - CINZA - Página 28"
QUESTÃO 170,"O setor de recursos humanos de uma empresa pretende fazer contratações para adequar-se ao artigo 93 da Lei n° 8.213/91, que dispõe:  Art. 93. A empresa com cem ou mais empregados está obrigada a preencher de dois por cento a cinco por cento  dos seus cargos com beneficiários reabilitados ou pessoas com deficiência, habilitadas, na seguinte proporção: Um: até 200 empregados ........................ 2 por cento; Dois: de 201 a 500 empregados................ 3 por cento; Três: de 501 a 1 000 empregados............. 4 por cento; Quatro: de 1 001 em diante....................... 5 por cento. Constatou-se que a empresa possui 1 200 funcionários, dos quais 10 são reabilitados ou com deﬁciência, habilitados. Para adequar-se à referida lei, a empresa contratará apenas empregados que atendem ao perﬁl indicado no artigo 93. O número mínimo de empregados reabilitados ou com deﬁciência, habilitados, que deverá ser contratado pela empresa é",74.,70.,64.,60.,53.
QUESTÃO 171,"Uma pessoa comercializa picolés. No segundo dia de certo evento ela comprou 4 caixas de picolés, pagando R$ 16,00 a caixa com 20 picolés para revendê-los no evento. No dia anterior, ela havia comprado a mesma quantidade de picolés, pagando a mesma quantia, e obtendo um lucro de R$ 40,00 (obtido exclusivamente pela diferença entre o valor de venda e o de compra dos picolés) com a venda de todos os picolés que possuía. Pesquisando o perﬁl do público que estará presente no evento, a pessoa avalia que será possível obter um lucro 20 por cento maior do que o obtido com a venda no primeiro dia do evento. Para atingir seu objetivo, e supondo que todos os picolés disponíveis foram vendidos no segundo dia, o valor de venda de cada picolé, no segundo dia, deve ser","R$ 0,96.","R$ 1,00.","R$ 1,40.","R$ 1,50.","R$ 1,56."
QUESTÃO 172,"O tênis é um esporte em que a estratégia de jogo a ser adotada depende, entre outros fatores, de o adversário ser canhoto ou destro. Um clube tem um grupo de 10 tenistas, sendo que 4 são canhotos e 6 são destros. O técnico do clube deseja realizar uma partida de exibição entre dois desses jogadores, porém, não poderão ser ambos canhotos. Qual o número de possibilidades de escolha dos tenistas para a partida de exibição?","10 fatorial sobre, abre parêntese, 2 fatorial vezes 8 fatorial, fecha parêntese, menos 4 fatorial sobre, abre parêntese, 2 fatorial vezes 2 fatorial, fecha parêntese.","abre parêntese, 10 fatorial sobre 8 fatorial, fecha parêntese, menos, abre parêntese, 4 fatorial sobre 2 fatorial, fecha parêntese.","abre parêntese, 10 fatorial sobre, abre parêntese, 2 fatorial vezes 8 fatorial, fecha parêntese, fecha parêntese, menos 2.","abre parêntese, 6 fatorial sobre 4 fatorial, fecha parêntese, mais 4 vezes 4.","abre parêntese, 6 fatorial sobre 4 fatorial, fecha parêntese, mais 6 vezes 4. MT - 2º dia | Caderno 6 - CINZA - Página 29"
QUESTÃO 173,"O ábaco é um antigo instrumento de cálculo que usa notação posicional de base dez para representar números naturais. Ele pode ser apresentado em vários modelos, um deles é formado por hastes apoiadas em uma base. Cada haste corresponde a uma posição no sistema decimal e nelas são colocadas argolas; a quantidade de argolas na haste representa o algarismo daquela posição. Em geral, colocam-se adesivos abaixo das hastes com os símbolos U, D, C, M, DM e CM que correspondem, respectivamente, a unidades, dezenas, centenas, unidades de milhar, dezenas de milhar e centenas de milhar, sempre começando com a unidade na haste da direita e as demais ordens do número no sistema decimal nas hastes subsequentes (da direita para esquerda), até a haste que se encontra mais à esquerda. Entretanto, no ábaco da ﬁgura, os adesivos não seguiram a disposição usual. Descrição da figura: Figura que apresenta um ábaco com 6 hastes. Abaixo de cada haste, há um adesivo que indica uma casa decimal. A quantidade de argolas e os adesivos de cada uma das hastes são os seguintes, da esquerda para a direita: Primeira haste: adesivo U – 1 argola Segunda haste: adesivo CM – 4 argolasTerceira haste: adesivo D – 7 argolasQuarta haste: adesivo M – 0 argolaQuinta haste: adesivo C – 1 argola Sexta haste: adesivo DM – 6 argolas Nessa disposição, o número que está representado na ﬁgura é",46 171.,147 016.,171 064.,460 171.,610 741.
QUESTÃO 174,"Uma cisterna de 6 000 litros foi esvaziada em um período de 3 horas. Na primeira hora foi utilizada apenas uma bomba, mas nas duas horas seguintes, a ﬁm de reduzir o tempo de esvaziamento, outra bomba foi ligada junto com a primeira. O gráﬁco, formado por dois segmentos de reta, mostra o volume de água presente na cisterna, em função do tempo. Descrição do gráfico: Gráﬁco que apresenta o eixo das abscissas representando o tempo, em hora, variando de 0 a 3, e o eixo das ordenadas representando o volume, em litro, variando de 0 a 6 000. No gráﬁco são apresentados dois segmentos de reta: o primeiro parte do ponto A (0; 6 000) até o ponto B (1; 5 000) e o segundo, do ponto B (1; 5 000) até o ponto C (3;0). Qual é a vazão, em litro por hora, da bomba que foi ligada no início da segunda hora?",1 000,1 250,1 500,2 000,2 500
QUESTÃO 175,"O procedimento de perda rápida de “peso” é comum entre os atletas dos esportes de combate. Para participar de um torneio, quatro atletas da categoria até 66 quilogramas, Peso-Pena, foram submetidos a dietas balanceadas e atividades físicas. Realizaram três “pesagens” antes do início do torneio. Pelo regulamento do torneio, a primeira luta deverá ocorrer entre o atleta mais regular e o menos regular quanto aos “pesos”. As informações com base nas pesagens dos atletas estão no quadro. Descrição do quadro: Quadro que apresenta os seguintes dados: Atleta um: primeira pesagem: 78 quilogramas – segunda pesagem: 72 quilogramas – terceira pesagem: 66 quilogramas – média: 72 – mediana: 72 e desvio padrão: 4,90. Atleta dois: primeira pesagem: 83 quilogramas – segunda pesagem: 65 quilogramas – terceira pesagem: 65 quilogramas – média: 71 – mediana: 65 e desvio padrão: 8,49. Atleta três: primeira pesagem: 75 quilogramas – segunda pesagem: 70 quilogramas – terceira pesagem: 65 quilogramas – média: 70 – mediana: 70 e desvio padrão: 4,08. Atleta quatro: primeira pesagem: 80 quilogramas – segunda pesagem: 77 quilogramas – terceira pesagem: 62 quilogramas – média: 73 – mediana: 77 e desvio padrão: 7,87. Após as três “pesagens”, os organizadores do torneio informaram aos atletas quais deles se enfrentariam na primeira luta. A primeira luta foi entre os atletas",um e tr ês.,um e quatro.,dois e tr ês.,dois e quatro.,três e quatro. MT - 2º dia | Caderno 6 - CINZA - Página 30
QUESTÃO 176,"De forma geral, os pneus radiais trazem em sua lateral uma marcação do tipo abc / deRfg , como 185/65R15. Essa marcação identifica as medidas do pneu da seguinte forma: • abc é a medida da largura do pneu, em milímetro; • de é igual ao produto de 100 pela razão entre a medida da altura (em milímetro) e a medida da largura do pneu (em milímetro); • R signiﬁca radial; • fg é a medida do diâmetro interno do pneu, em polegada. O proprietário de um veículo precisa trocar os pneus de seu carro e, ao chegar a uma loja, é informado por um vendedor que há somente pneus com os seguintes códigos: 175/65R15, 175/75R15, 175/80R15, 185/60R15 e 205/55R15. Analisando, juntamente com o vendedor, as opções de pneus disponíveis, concluem que o pneu mais adequado para seu veículo é o que tem a menor altura. Desta forma, o proprietário do veículo deverá comprar o pneu com a marcação",205/55R15.,175/65R15.,175/75R15.,175/80R15.,185/60R15.
QUESTÃO 177,"O cultivo de uma flor rara só é viável se do mês do plantio para o mês subsequente o clima da região possuir as seguintes peculiaridades: • a variação do nível de chuvas (pluviosidade), nesses meses, não for superior a 50 milímetros; • a temperatura mínima, nesses meses, for superior a 15 graus Celsius ; • ocorrer, nesse período, um leve aumento não superior a 5 graus Celsius na temperatura máxima. Um floricultor, pretendendo investir no plantio dessa flor em sua região, fez uma consulta a um meteorologista que lhe apresentou o gráﬁco com as condições previstas para os 12 meses seguintes nessa região. Descrição do gráfico: Gráﬁco de colunas e linhas apresenta a pluviosidade em milímetros e as temperaturas mínima e máxima em graus Celsius em cada mês dos anos de 2012 e 2013, indicando os seguintes dados: Maio de 2012: Pluviosidade 20; temperatura mínima 12 e temperatura máxima 23. Junho de 2012: Pluviosidade 10; temperatura mínima 11 e temperatura máxima 24. Julho de 2012: Pluviosidade 35; temperatura mínima 9 e temperatura máxima 22. Agosto de 2012: Pluviosidade 40; temperatura mínima 15 e temperatura máxima 24. Setembro de 2012: Pluviosidade 150; temperatura mínima 17,5 e temperatura máxima 24. Outubro de 2012: Pluviosidade 75; temperatura mínima 19 e temperatura máxima 30. Novembro de 2012: Pluviosidade 199; temperatura mínima 18,5 e temperatura máxima 27,5. Dezembro de 2012: Pluviosidade 210; temperatura mínima 19 e temperatura máxima 27. Janeiro de 2013: Pluviosidade 140; temperatura mínima 20 e temperatura máxima 27. Fevereiro de 2013: Pluviosidade 125; temperatura mínima 21 e temperatura máxima 28. Março de 2013: Pluviosidade 150,5; temperatura mínima 19 e temperatura máxima 27. Abril de 2013: Pluviosidade 30; temperatura mínima 18 e temperatura máxima 24. Maio de 2013: Pluviosidade 18; temperatura mínima 13 e temperatura máxima 22. Com base nas informações do gráﬁco, o floricultor veriﬁcou que poderia plantar essa flor rara. O mês escolhido para o plantio foi",janeiro.,fevereiro.,agosto.,novembro.,dezembro. MT - 2º dia | Caderno 6 - CINZA - Página 31
QUESTÃO 178,"Para uma feira de ciências, dois projéteis de foguetes, A e B, estão sendo construídos para serem lançados. O planejamento é que eles sejam lançados juntos, com o objetivo de o projétil B interceptar o A quando esse alcançar sua altura máxima. Para que isso aconteça, um dos projéteis descreverá uma trajetória parabólica, enquanto o outro irá descrever uma trajetória supostamente retilínea. O gráﬁco mostra as alturas alcançadas por esses projéteis em função do tempo, nas simulações realizadas. Descrição do gráfico: Gráﬁco apresentando no eixo das abscissas o tempo, em segundo, variando de 0 até 10 com intervalos de 1 em 1, e no eixo das ordenadas a altura, em metro, variando de -12 a 20 com intervalos de 4 em 4. No gráﬁco, o projétil do foguete A é representado por uma parábola de concavidade voltada para baixo, passando pelos pontos (0;0), (4;16), (8;0) e (9;-9,5), enquanto que o projétil do foguete B é representado por um segmento de reta crescente, passando pelos pontos (0;0), (2;4), (4;8), (6;12); (8;16) e (9;18). A parábola e o segmento de reta se cruzam nos pontos (0;0) e (6;12). Com base nessas simulações, observou-se que a trajetória do projétil B deveria ser alterada para que o objetivo fosse alcançado. Para alcançar o objetivo, o coeﬁciente angular da reta que representa a trajetória de B deverá",diminuir em 2 unidades.,diminuir em 4 unidades.,aumentar em 2 unidades.,aumentar em 4 unidades.,aumentar em 8 unidades.
QUESTÃO 179,"Para a construção de isolamento acústico numa parede cuja área mede 9 metros quadrados , sabe- se que, se a fonte sonora estiver a 3 metros do plano da parede, o custo é de R$ 500,00. Nesse tipo de isolamento, a espessura do material que reveste a parede é inversamente proporcional ao quadrado da distância até a fonte sonora, e o custo é diretamente proporcional ao volume do material do revestimento. Uma expressão que fornece o custo para revestir uma parede de área","(em metro quadrado), situada a D metros da fonte sonora, é A Fração de numerador 500 vezes 81 e denominador A vezes D elevado ao quadrado.",Fração de numerador 500 vezes A e denominador D elevado ao quadrado.,Fração de numerador 500 vezes D elevado ao quadrado e denominador A.,Fração de numerador 500 vezes A vezes D elevado ao quadrado e denominador 81.,Fração de numerador 500 vezes 3 vezes D elevado ao quadrado e deno minador A.
QUESTÃO 180,"A fim de acompanhar o crescimento de crianças, foram criadas pela Organização Mundial da Saúde (OMS) tabelas de altura, também adotadas pelo Ministério da Saúde do Brasil. Além de informar os dados referentes ao índice de crescimento, a tabela traz gráficos com curvas, apresentando padrões de crescimento estipulados pela OMS. O gráﬁco apresenta o crescimento de meninas, cuja análise se dá pelo ponto de intersecção entre o comprimento, em centímetro, e a idade, em mês completo e ano, da criança. Descrição do gráfico: Gráﬁco que apresenta no eixo das abscissas a idade, em mês completo e em ano. No eixo das ordenadas é representado o comprimento, em centímetro. Cinco curvas são representadas nesse gráﬁco, nomeadas por p3, p15, p50, p85 e p97 e lê-se que a idade de 4 anos e 4 meses é associada pela curva p3 ao valor 97, pela curva p15 ao valor 101, pela curva p50 ao valor 105, pela curva p85 ao valor 110 e pela curva p97 ao valor 114. Uma menina aos 3 anos de idade tinha altura de 85 centímetros e aos 4 anos e 4 meses sua altura chegou a um valor que corresponde a um ponto exatamente sobre a curva p50. Qual foi o aumento percentual da altura dessa menina, descrito com uma casa decimal, no período considerado?","23,5 por cento","21,2 por cento","19,0 por cento","11,8 por cento","10,0 por cento"
